sentence_ID,words,labels,labels_encoded2
3940,Warm,B-STATE ADJ,16
3940,battery,O NOUN,35
3940,to,O ADP,31
3940,above,O ADP,31
3940,25,O NUM,36
3940,°,B-PARAMETER NOUN,14
3940,C,B-PARAMETER PROPN,15
3940,(,O PUNCT,40
3940,77F,O NUM,36
3940,),O PUNCT,40
3940,before,O ADP,31
3940,flying,O VERB,42
3941,Warning,B-ISSUE NOUN,10
3941,:,O PUNCT,40
3941,Command,B-FUNCTION NOUN,7
3941,Failed,B-ISSUE VERB,12
3942,Warning,B-ISSUE NOUN,10
3942,:,O PUNCT,40
3942,Command,B-FUNCTION NOUN,7
3942,Timeout,B-ISSUE NOUN,10
3943,Warning,B-ISSUE NOUN,10
3943,:,O PUNCT,40
3943,Max,O ADJ,30
3943,Flight,B-ACTION NOUN,0
3943,Altitude,B-PARAMETER NOUN,14
3943,Reached,B-ISSUE VERB,12
3943,.,O PUNCT,40
3943,Adjust,I-ACTION VERB,23
3943,in,O ADP,31
3943,Main,O ADJ,30
3943,Controller,B-COMPONENT NOUN,4
3943,Settings,B-COMPONENT NOUN,4
3943,if,O SCONJ,41
3943,necessary,O ADJ,30
3944,Warning,B-ISSUE NOUN,10
3944,:,O PUNCT,40
3944,Motor,B-COMPONENT NOUN,4
3944,Obstructed,I-STATE VERB,28
3945,Warning,B-ISSUE NOUN,10
3945,:,O PUNCT,40
3945,Motor,B-COMPONENT NOUN,4
3945,Overloaded,I-STATE VERB,28
3945,.,O PUNCT,40
3945,Aircraft,O NOUN,35
3945,will,O AUX,33
3945,decelerate,I-ACTION VERB,23
3945,to,O ADP,31
3945,ensure,O VERB,42
3945,safety,O NOUN,35
3946,Waypoint,B-COMPONENT NOUN,4
3946,Mission,B-FUNCTION NOUN,7
3946,Paused,B-ACTION VERB,2
3947,Waypoint,B-COMPONENT NOUN,4
3947,Mission,B-FUNCTION NOUN,7
3947,Resumed,B-ACTION VERB,2
3948,Weak,O ADJ,30
3948,GPS,O NOUN,35
3948,signal,O NOUN,35
3948,.,O PUNCT,40
3948,Aircraft,O NOUN,35
3948,is,O AUX,33
3948,in,O ADP,31
3948,Attitude,B-PARAMETER NOUN,14
3948,mode,O NOUN,35
3948,and,O SCONJ,41
3948,hovering,I-STATE VERB,28
3948,may,O AUX,33
3948,be,O AUX,33
3948,unstable,B-STATE ADJ,16
3948,.,O PUNCT,40
3948,Fly,B-ACTION VERB,2
3948,with,O ADP,31
3948,caution,O NOUN,35
3949,Weak,O ADJ,30
3949,GPS,O NOUN,35
3949,signal,O NOUN,35
3949,.,O PUNCT,40
3949,Positional,B-FUNCTION ADJ,6
3949,accuracy,B-PARAMETER NOUN,14
3949,may,O AUX,33
3949,be,O AUX,33
3949,compromised,O,29
3949,.,O PUNCT,40
3949,Please,O INTJ,34
3949,fly,O VERB,42
3949,with,O ADP,31
3949,caution,O NOUN,35
3950,Weak,O ADJ,30
3950,image,O NOUN,35
3950,transmission,B-COMPONENT NOUN,4
3950,signal,O NOUN,35
3950,.,O PUNCT,40
3950,Adjust,I-ACTION VERB,23
3950,antennas,O NOUN,35
3950,(,O PUNCT,40
3950,Code,O NOUN,35
3950,:,O PUNCT,40
3950,80004,O NUM,36
3950,),O PUNCT,40
3951,Weak,O ADJ,30
3951,signal,O NOUN,35
3951,.,O PUNCT,40
3951,Adjust,I-ACTION VERB,23
3951,antennas,O NOUN,35
3951,(,O PUNCT,40
3951,Code,O NOUN,35
3951,:,O PUNCT,40
3951,80016,O NUM,36
3951,),O PUNCT,40
3952,Weak,O ADJ,30
3952,signal,O NOUN,35
3952,.,O PUNCT,40
3952,Avoid,I-ACTION VERB,23
3952,blocking,I-ACTION VERB,23
3952,the,O PRON,38
3952,antennas,O NOUN,35
3952,and,O SCONJ,41
3952,keep,I-ACTION VERB,23
3952,the,O PRON,38
3952,antennas,O NOUN,35
3952,parallel,B-STATE ADJ,16
3952,to,O ADP,31
3952,and,O SCONJ,41
3952,facing,B-ACTION VERB,2
3952,toward,O ADP,31
3952,the,O PRON,38
3952,aircraft,O NOUN,35
3952,during,O ADP,31
3952,flight,O NOUN,35
3953,Yaw,B-COMPONENT NOUN,4
3953,Error,B-ISSUE NOUN,10
3954,Your,O PRON,38
3954,aircraft,O NOUN,35
3954,is,O AUX,33
3954,at,O ADP,31
3954,the,O PRON,38
3954,boundary,I-PARAMETER NOUN,26
3954,of,O ADP,31
3954,an,O PRON,38
3954,Altitude,B-PARAMETER NOUN,14
3954,Zone,B-COMPONENT NOUN,4
3954,.,O PUNCT,40
3954,Please,O INTJ,34
3954,fly,O VERB,42
3954,away,O ADV,32
3954,or,O SCONJ,41
3954,land,O VERB,42
3954,with,O ADP,31
3954,caution,O NOUN,35
3955,Your,O PRON,38
3955,aircraft,O NOUN,35
3955,is,O AUX,33
3955,at,O ADP,31
3955,the,O PRON,38
3955,boundary,I-PARAMETER NOUN,26
3955,of,O ADP,31
3955,an,O PRON,38
3955,Authorization,B-ISSUE NOUN,10
3955,Zone,B-COMPONENT NOUN,4
3955,.,O PUNCT,40
3955,Please,O INTJ,34
3955,fly,O VERB,42
3955,away,O ADV,32
3955,with,O ADP,31
3955,caution,O NOUN,35
3956,Your,O PRON,38
3956,aircraft,O NOUN,35
3956,is,O AUX,33
3956,flying,O VERB,42
3956,in,O ADP,31
3956,an,O PRON,38
3956,Altitude,B-PARAMETER NOUN,14
3956,Zone,B-COMPONENT NOUN,4
3956,(,O PUNCT,40
3956,nnn,O X,43
3956,),O PUNCT,40
3956,.,O PUNCT,40
3956,Please,O INTJ,34
3956,fly,O VERB,42
3956,with,O ADP,31
3956,caution,O NOUN,35
3957,Accelerator,O NOUN,35
3957,is,O AUX,33
3957,Over,O ADP,31
3957,Range,B-PARAMETER NOUN,14
3958,Aircraft,O NOUN,35
3958,is,O AUX,33
3958,close,I-ACTION VERB,23
3958,to,O ADP,31
3958,the,O PRON,38
3958,Home,B-COMPONENT NOUN,4
3958,Point,B-STATE NOUN,18
3958,.,O PUNCT,40
3958,Initiating,I-ACTION VERB,23
3958,Return,B-ACTION VERB,2
3958,to,O ADP,31
3958,Home,B-COMPONENT NOUN,4
3958,will,O AUX,33
3958,now,O ADV,32
3958,trigger,B-PARAMETER NOUN,14
3958,Auto,B-ACTION PROPN,1
3958,Landing,B-ACTION NOUN,0
3959,"""",O PUNCT,40
3959,Aircraft,O NOUN,35
3959,is,O AUX,33
3959,landing,O NOUN,35
3959,due,O ADP,31
3959,to,O ADP,31
3959,low,O ADJ,30
3959,voltage,O NOUN,35
3959,",",O PUNCT,40
3959,which,O PRON,38
3959,can,O AUX,33
3959,not,O ADV,32
3959,be,O AUX,33
3959,stopped,I-ACTION VERB,23
3959,.,O PUNCT,40
3959,You,O PRON,38
3959,can,O AUX,33
3959,decelerate,I-ACTION VERB,23
3959,the,O PRON,38
3959,descending,I-ACTION VERB,23
3959,speed,B-PARAMETER NOUN,14
3959,and,O SCONJ,41
3959,avoid,I-ACTION VERB,23
3959,obstacles,B-COMPONENT NOUN,4
3959,using,I-ACTION VERB,23
3959,sticks,I-COMPONENT NOUN,24
3959,"""",O PUNCT,40
3960,Aircraft,O NOUN,35
3960,is,O AUX,33
3960,returning,O VERB,42
3960,to,O ADP,31
3960,the,O PRON,38
3960,Home,B-COMPONENT NOUN,4
3960,Point,B-STATE NOUN,18
3960,.,O PUNCT,40
3960,Minimum,B-STATE ADJ,16
3960,RTH,B-STATE PROPN,19
3960,Altitude,B-PARAMETER NOUN,14
3960,is,O AUX,33
3960,nnn,O X,43
3960,.,O PUNCT,40
3960,You,O PRON,38
3960,can,O AUX,33
3960,reset,I-ACTION VERB,23
3960,the,O PRON,38
3960,RTH,B-STATE PROPN,19
3960,Altitude,B-PARAMETER NOUN,14
3960,in,O ADP,31
3960,Remote,B-COMPONENT ADJ,3
3960,Controller,B-COMPONENT NOUN,4
3960,Settings,B-COMPONENT NOUN,4
3960,after,O ADP,31
3960,cancelling,I-ACTION VERB,23
3960,RTH,B-STATE PROPN,19
3960,if,O SCONJ,41
3960,necessary,O ADJ,30
3961,Aircraft,O NOUN,35
3961,is,O AUX,33
3961,returning,O VERB,42
3961,to,O ADP,31
3961,the,O PRON,38
3961,Home,B-COMPONENT NOUN,4
3961,Point,B-STATE NOUN,18
3961,.,O PUNCT,40
3961,RTH,B-STATE PROPN,19
3961,Altitude,B-PARAMETER NOUN,14
3961,is,O AUX,33
3961,nnn,O X,43
3961,.,O PUNCT,40
3961,You,O PRON,38
3961,can,O AUX,33
3961,reset,I-ACTION VERB,23
3961,the,O PRON,38
3961,RTH,B-STATE PROPN,19
3961,Altitude,B-PARAMETER NOUN,14
3961,in,O ADP,31
3961,Remote,B-COMPONENT ADJ,3
3961,Controller,B-COMPONENT NOUN,4
3961,Settings,B-COMPONENT NOUN,4
3961,after,O ADP,31
3961,cancelling,I-ACTION VERB,23
3961,RTH,B-STATE PROPN,19
3961,if,O SCONJ,41
3961,necessary,O ADJ,30
3962,Aircraft,O NOUN,35
3962,will,O AUX,33
3962,automatically,O ADV,32
3962,descend,I-ACTION VERB,23
3962,in,O ADP,31
3962,nnn,O X,43
3963,Barometer,B-COMPONENT NOUN,4
3963,Dead,O ADJ,30
3963,in,O ADP,31
3963,Air,O NOUN,35
3964,"""",O PUNCT,40
3964,Battery,B-COMPONENT NOUN,4
3964,cell,B-COMPONENT NOUN,4
3964,broken,I-STATE VERB,28
3964,",",O PUNCT,40
3964,please,O INTJ,34
3964,replace,I-ACTION VERB,23
3964,the,O PRON,38
3964,battery,O NOUN,35
3964,"""",O PUNCT,40
3965,Can,O AUX,33
3965,not,O ADV,32
3965,takeoff,O NOUN,35
3965,in,O ADP,31
3965,a,O PART,37
3965,no,O PART,37
3965,-,O PUNCT,40
3965,fly,O VERB,42
3965,zone,O NOUN,35
3966,Can,O AUX,33
3966,not,O ADV,32
3966,takeoff,O NOUN,35
3966,.,O PUNCT,40
3966,Ensure,B-ACTION VERB,2
3966,the,O PRON,38
3966,aircraft,O NOUN,35
3966,battery,O NOUN,35
3966,is,O AUX,33
3966,properly,O ADV,32
3966,connected,O ADJ,30
3967,Compass,B-COMPONENT NOUN,4
3967,Error,B-ISSUE NOUN,10
3968,"""",O PUNCT,40
3968,Compass,B-COMPONENT NOUN,4
3968,error,O NOUN,35
3968,",",O PUNCT,40
3968,calibration,O NOUN,35
3968,required,I-ACTION VERB,23
3968,"""",O PUNCT,40
3969,Critically,O ADV,32
3969,low,O ADJ,30
3969,power,O NOUN,35
3969,.,O PUNCT,40
3969,Aircraft,O NOUN,35
3969,is,O AUX,33
3969,landing,O NOUN,35
3970,Data,B-PARAMETER PROPN,15
3970,Recorder,B-COMPONENT NOUN,4
3970,File,O NOUN,35
3970,Index,O NOUN,35
3970,is,O AUX,33
3970,nnn,O X,43
3971,"""",O PUNCT,40
3971,Detected,O VERB,42
3971,side,O NOUN,35
3971,/,O PUNCT,40
3971,backward,O ADV,32
3971,/,O PUNCT,40
3971,forward,O ADV,32
3971,shock,O NOUN,35
3971,/,O PUNCT,40
3971,possible,O ADJ,30
3971,collision,O NOUN,35
3971,",",O PUNCT,40
3971,aircraft,O NOUN,35
3971,is,O AUX,33
3971,pitching,O VERB,42
3971,/,O PUNCT,40
3971,rolling,O VERB,42
3971,sharply,O ADV,32
3971,forward,O ADV,32
3971,/,O PUNCT,40
3971,backwards,O ADV,32
3971,/,O PUNCT,40
3971,left,O NOUN,35
3971,/,O PUNCT,40
3971,right,O NOUN,35
3971,"""",O PUNCT,40
3972,Downlink,B-COMPONENT NOUN,4
3972,data,O NOUN,35
3972,connection,O NOUN,35
3972,lost,O VERB,42
3972,for,O ADP,31
3972,nnn,O X,43
3972,seconds,O NUM,36
3973,Drone,B-COMPONENT NOUN,4
3973,is,O AUX,33
3973,Vibrating,I-ACTION VERB,23
3974,Exiting,B-ACTION VERB,2
3974,GPS,O NOUN,35
3974,mode,O NOUN,35
3974,:,O PUNCT,40
3974,Unknown,B-STATE ADJ,16
3974,Error,B-ISSUE NOUN,10
3975,GEO,B-STATE PROPN,19
3975,:,O PUNCT,40
3975,You,O PRON,38
3975,are,O AUX,33
3975,in,O ADP,31
3975,a,O PART,37
3975,Warning,B-ISSUE NOUN,10
3975,Zone,B-COMPONENT NOUN,4
3975,(,O PUNCT,40
3975,Airport,O NOUN,35
3975,Class,B-PARAMETER NOUN,14
3975,Airspace,B-COMPONENT NOUN,4
3975,Unpaved,B-STATE ADJ,16
3975,Airports,O NOUN,35
3975,Power,B-PARAMETER NOUN,14
3975,Plant,B-COMPONENT NOUN,4
3975,),O PUNCT,40
3975,.,O PUNCT,40
3975,Fly,B-ACTION VERB,2
3975,with,O ADP,31
3975,caution,O NOUN,35
3976,Gimbal,B-COMPONENT NOUN,4
3976,Recenter,B-ACTION VERB,2
3977,High,O ADJ,30
3977,Wind,B-COMPONENT NOUN,4
3977,Velocity,B-PARAMETER NOUN,14
3977,:,O PUNCT,40
3977,Fly,B-ACTION VERB,2
3977,with,O ADP,31
3977,caution,O NOUN,35
3977,and,O SCONJ,41
3977,ensure,O VERB,42
3977,the,O PRON,38
3977,aircraft,O NOUN,35
3977,remains,O NOUN,35
3977,within,O ADP,31
3977,your,O PRON,38
3977,line,O NOUN,35
3977,of,O ADP,31
3977,sight,O NOUN,35
3978,Homepoint,O,29
3978,updated,I-ACTION VERB,23
3978,.,O PUNCT,40
3978,RTH,B-STATE PROPN,19
3978,altitude,O NOUN,35
3978,adjusted,I-ACTION VERB,23
3978,to,O ADP,31
3978,nnn,O X,43
3978,(,O PUNCT,40
3978,Code,O NOUN,35
3978,:,O PUNCT,40
3978,3000001,O NUM,36
3978,),O PUNCT,40
3979,Lighting,B-COMPONENT NOUN,4
3979,environment,B-STATE NOUN,18
3979,too,O ADV,32
3979,dark,B-STATE ADJ,16
3979,.,O PUNCT,40
3979,Vision,B-COMPONENT NOUN,4
3979,System,B-COMPONENT NOUN,4
3979,unavailable,O ADJ,30
3979,.,O PUNCT,40
3979,Fly,B-ACTION VERB,2
3979,with,O ADP,31
3979,caution,O NOUN,35
3979,(,O PUNCT,40
3979,Code,O NOUN,35
3979,:,O PUNCT,40
3979,180037,O NUM,36
3979,),O PUNCT,40
3980,"""",O PUNCT,40
3980,Low,O ADJ,30
3980,power,O NOUN,35
3980,",",O PUNCT,40
3980,please,O INTJ,34
3980,replace,I-ACTION VERB,23
3980,the,O PRON,38
3980,battery,O NOUN,35
3980,"""",O PUNCT,40
3981,Manned,O ADJ,30
3981,aircraft,O NOUN,35
3981,detected,O VERB,42
3981,nearby,O ADV,32
3981,.,O PUNCT,40
3981,Fly,B-ACTION VERB,2
3981,with,O ADP,31
3981,caution,O NOUN,35
3981,(,O PUNCT,40
3981,Code,O NOUN,35
3981,:,O PUNCT,40
3981,30179,O NUM,36
3981,),O PUNCT,40
3982,Motor,B-COMPONENT NOUN,4
3982,is,O AUX,33
3982,Blocked,B-ISSUE VERB,12
3983,Motor,B-COMPONENT NOUN,4
3983,is,O AUX,33
3983,idling,B-STATE VERB,20
3983,(,O PUNCT,40
3983,lost,O VERB,42
3983,or,O SCONJ,41
3983,missing,B-STATE VERB,20
3983,propeller,B-COMPONENT NOUN,4
3983,),O PUNCT,40
3984,Not,O ADV,32
3984,Enough,B-ISSUE ADJ,9
3984,Force,B-PARAMETER NOUN,14
3984,/,O PUNCT,40
3984,ESC,B-STATE PROPN,19
3984,Error,B-ISSUE NOUN,10
3985,Object,B-COMPONENT NOUN,4
3985,too,O ADV,32
3985,close,I-ACTION VERB,23
3985,to,O ADP,31
3985,laser,I-COMPONENT NOUN,24
3985,rangefinder,I-COMPONENT NOUN,24
3986,Obstacle,B-ISSUE NOUN,10
3986,Avoidance,B-ISSUE NOUN,10
3986,disabled,O ADJ,30
3986,.,O PUNCT,40
3986,Fly,B-ACTION VERB,2
3986,with,O ADP,31
3986,caution,O NOUN,35
3987,Propeller,B-COMPONENT NOUN,4
3987,Fell,B-ACTION VERB,2
3987,Off,O PART,37
3988,Reaching,B-ACTION VERB,2
3988,maximum,O ADJ,30
3988,altitude,O NOUN,35
3988,...,O PUNCT,40
3989,Returning,B-ACTION VERB,2
3989,Home,B-COMPONENT NOUN,4
3990,Setting,B-FUNCTION NOUN,7
3990,new,O ADJ,30
3990,Maximum,O ADJ,30
3990,Flight,B-ACTION NOUN,0
3990,Altitude,B-PARAMETER NOUN,14
3990,to,O ADP,31
3990,nnn,O X,43
3990,(,O PUNCT,40
3990,nnn,O X,43
3990,),O PUNCT,40
3991,Setting,B-FUNCTION NOUN,7
3991,new,O ADJ,30
3991,Return,B-ACTION VERB,2
3991,-,O PUNCT,40
3991,To,O ADP,31
3991,-,O PUNCT,40
3991,Home,B-COMPONENT NOUN,4
3991,altitude,O NOUN,35
3991,to,O ADP,31
3991,nnn,O X,43
3991,(,O PUNCT,40
3991,nnn,O X,43
3991,),O PUNCT,40
3992,Signal,B-COMPONENT NOUN,4
3992,Lost,B-ISSUE VERB,12
3992,.,O PUNCT,40
3992,Aircraft,O NOUN,35
3992,returning,O VERB,42
3992,to,O ADP,31
3992,Home,B-COMPONENT NOUN,4
3992,Point,B-STATE NOUN,18
3993,Switched,I-STATE VERB,28
3993,to,O ADP,31
3993,A,O PART,37
3993,(,O PUNCT,40
3993,Attitude)-mode,B-STATE ADJ,16
3994,Switched,I-STATE VERB,28
3994,to,O ADP,31
3994,P,O PRON,38
3994,(,O PUNCT,40
3994,Positioning)-mode,B-PARAMETER NOUN,14
3995,Switched,I-STATE VERB,28
3995,to,O ADP,31
3995,S,O NOUN,35
3995,(,O PUNCT,40
3995,Sport)-mode,B-PARAMETER NOUN,14
3996,The,O PRON,38
3996,remaining,I-STATE VERB,28
3996,battery,O NOUN,35
3996,is,O AUX,33
3996,only,O ADV,32
3996,enough,B-ISSUE ADJ,9
3996,for,O ADP,31
3996,RTH,B-STATE PROPN,19
3996,.,O PUNCT,40
3996,Return,B-ACTION VERB,2
3996,home,O NOUN,35
3996,now,O ADV,32
3997,"""",O PUNCT,40
3997,Tip,B-COMPONENT NOUN,4
3997,:,O PUNCT,40
3997,Aircraft,O NOUN,35
3997,reached,O VERB,42
3997,maximum,O ADJ,30
3997,distance,O NOUN,35
3997,",",O PUNCT,40
3997,please,O INTJ,34
3997,pay,I-ACTION VERB,23
3997,attention,B-PARAMETER NOUN,14
3997,to,O ADP,31
3997,flight,O NOUN,35
3997,safety,O NOUN,35
3997,"""",O PUNCT,40
3998,"""",O PUNCT,40
3998,To,O ADP,31
3998,take,O VERB,42
3998,off,O PART,37
3998,in,O ADP,31
3998,non,O PART,37
3998,-,O PUNCT,40
3998,P,O PRON,38
3998,mode,O NOUN,35
3998,",",O PUNCT,40
3998,toggle,I-ACTION VERB,23
3998,Flight,B-ACTION NOUN,0
3998,Mode,B-PARAMETER NOUN,14
3998,Switch,I-ACTION VERB,23
3998,to,O ADP,31
3998,another,O PRON,38
3998,mode,O NOUN,35
3998,and,O SCONJ,41
3998,then,O ADV,32
3998,toggle,I-ACTION VERB,23
3998,it,O PRON,38
3998,back,O ADV,32
3998,"""",O PUNCT,40
3999,Yaw,B-COMPONENT NOUN,4
3999,Error,B-ISSUE NOUN,10
4000,Your,O PRON,38
4000,aircraft,O NOUN,35
4000,is,O AUX,33
4000,at,O ADP,31
4000,the,O PRON,38
4000,boundary,I-PARAMETER NOUN,26
4000,of,O ADP,31
4000,an,O PRON,38
4000,Altitude,B-PARAMETER NOUN,14
4000,Zone,B-COMPONENT NOUN,4
4000,.,O PUNCT,40
4000,Please,O INTJ,34
4000,fly,O VERB,42
4000,away,O ADV,32
4000,or,O SCONJ,41
4000,land,O VERB,42
4000,with,O ADP,31
4000,caution,O NOUN,35
4001,Your,O PRON,38
4001,aircraft,O NOUN,35
4001,is,O AUX,33
4001,at,O ADP,31
4001,the,O PRON,38
4001,boundary,I-PARAMETER NOUN,26
4001,of,O ADP,31
4001,an,O PRON,38
4001,Authorization,B-ISSUE NOUN,10
4001,Zone,B-COMPONENT NOUN,4
4001,.,O PUNCT,40
4001,Please,O INTJ,34
4001,fly,O VERB,42
4001,away,O ADV,32
4001,with,O ADP,31
4001,caution,O NOUN,35
4002,Your,O PRON,38
4002,aircraft,O NOUN,35
4002,is,O AUX,33
4002,flying,O VERB,42
4002,in,O ADP,31
4002,an,O PRON,38
4002,Altitude,B-PARAMETER NOUN,14
4002,Zone,B-COMPONENT NOUN,4
4002,(,O PUNCT,40
4002,nnn,O X,43
4002,),O PUNCT,40
4002,.,O PUNCT,40
4002,Please,O INTJ,34
4002,fly,O VERB,42
4002,with,O ADP,31
4002,caution,O NOUN,35
4003,Accelerator,O NOUN,35
4003,is,O AUX,33
4003,Over,O ADP,31
4003,Range,B-PARAMETER NOUN,14
4004,Aircraft,O NOUN,35
4004,is,O AUX,33
4004,close,I-ACTION VERB,23
4004,to,O ADP,31
4004,Home,B-COMPONENT NOUN,4
4004,Point,B-STATE NOUN,18
4004,.,O PUNCT,40
4004,Return,B-ACTION VERB,2
4004,-,O PUNCT,40
4004,to,O ADP,31
4004,-,O PUNCT,40
4004,Home,B-COMPONENT NOUN,4
4004,Mode,B-PARAMETER NOUN,14
4004,is,O AUX,33
4004,now,O ADV,32
4004,Auto,B-ACTION PROPN,1
4004,Landing,B-ACTION NOUN,0
4004,Mode,B-PARAMETER NOUN,14
4005,"""",O PUNCT,40
4005,Aircraft,O NOUN,35
4005,is,O AUX,33
4005,in,O ADP,31
4005,Attitude,B-PARAMETER NOUN,14
4005,mode,O NOUN,35
4005,",",O PUNCT,40
4005,so,O SCONJ,41
4005,that,O SCONJ,41
4005,it,O PRON,38
4005,will,O AUX,33
4005,not,O ADV,32
4005,hover,O VERB,42
4005,.,O PUNCT,40
4005,Please,O INTJ,34
4005,fly,O VERB,42
4005,with,O ADP,31
4005,caution,O NOUN,35
4005,"""",O PUNCT,40
4006,Aircraft,O NOUN,35
4006,is,O AUX,33
4006,returning,O VERB,42
4006,to,O ADP,31
4006,the,O PRON,38
4006,starting,I-ACTION VERB,23
4006,point,B-STATE NOUN,18
4007,Aircraft,O NOUN,35
4007,switched,I-STATE VERB,28
4007,to,O ADP,31
4007,ATTI,O PROPN,39
4007,mode,O NOUN,35
4008,At,O ADP,31
4008,least,B-STATE ADJ,16
4008,two,O NUM,36
4008,Waypoints,B-COMPONENT NOUN,4
4008,are,O AUX,33
4008,needed,I-ACTION VERB,23
4009,Barometer,B-COMPONENT NOUN,4
4009,Dead,O ADJ,30
4009,in,O ADP,31
4009,Air,O NOUN,35
4010,"""",O PUNCT,40
4010,Can,O AUX,33
4010,not,O ADV,32
4010,switch,I-ACTION VERB,23
4010,flight,O NOUN,35
4010,mode,O NOUN,35
4010,.,O PUNCT,40
4010,Turn,I-ACTION VERB,23
4010,on,O PART,37
4010,"""",O PUNCT,40
4010,"""",O PUNCT,40
4010,Multiple,O ADJ,30
4010,Flight,B-ACTION NOUN,0
4010,Modes,B-STATE NOUN,18
4010,"""",O PUNCT,40
4010,"""",O PUNCT,40
4010,to,O ADP,31
4010,enable,I-ACTION VERB,23
4010,Atti,B-STATE NOUN,18
4010,and,O SCONJ,41
4010,Sport,B-ISSUE NOUN,10
4010,Modes,B-STATE NOUN,18
4010,"""",O PUNCT,40
4011,Compass,B-COMPONENT NOUN,4
4011,Error,B-ISSUE NOUN,10
4012,Critical,O ADJ,30
4012,low,O ADJ,30
4012,battery,O NOUN,35
4012,.,O PUNCT,40
4012,Aircraft,O NOUN,35
4012,landing,O NOUN,35
4012,automatically,O ADV,32
4012,(,O PUNCT,40
4012,Code,O NOUN,35
4012,:,O PUNCT,40
4012,30033,O NUM,36
4012,),O PUNCT,40
4013,Critical,O ADJ,30
4013,low,O ADJ,30
4013,battery,O NOUN,35
4013,.,O PUNCT,40
4013,Return,B-ACTION VERB,2
4013,to,O ADP,31
4013,home,O NOUN,35
4013,or,O SCONJ,41
4013,land,O VERB,42
4013,promptly,O ADV,32
4014,Critical,O ADJ,30
4014,low,O ADJ,30
4014,battery,O NOUN,35
4014,.,O PUNCT,40
4014,Unable,O ADJ,30
4014,to,O ADP,31
4014,take,O VERB,42
4014,off,O PART,37
4014,.,O PUNCT,40
4014,Recharge,B-ACTION VERB,2
4014,promptly,O ADV,32
4014,(,O PUNCT,40
4014,Code,O NOUN,35
4014,:,O PUNCT,40
4014,30032,O NUM,36
4014,),O PUNCT,40
4015,Critically,O ADV,32
4015,Low,O ADJ,30
4015,Battery,B-COMPONENT NOUN,4
4015,.,O PUNCT,40
4015,Aircraft,O NOUN,35
4015,Landing,B-ACTION NOUN,0
4016,Critically,O ADV,32
4016,low,O ADJ,30
4016,power,O NOUN,35
4016,.,O PUNCT,40
4016,Aircraft,O NOUN,35
4016,is,O AUX,33
4016,landing,O NOUN,35
4017,Critically,O ADV,32
4017,Low,O ADJ,30
4017,Voltage,B-PARAMETER NOUN,14
4017,.,O PUNCT,40
4017,Aircraft,O NOUN,35
4017,will,O AUX,33
4017,land,O VERB,42
4018,Data,B-PARAMETER PROPN,15
4018,Recorder,B-COMPONENT NOUN,4
4018,File,O NOUN,35
4018,Index,O NOUN,35
4018,is,O AUX,33
4018,nnn,O X,43
4019,"""",O PUNCT,40
4019,Detected,O VERB,42
4019,side,O NOUN,35
4019,/,O PUNCT,40
4019,backward,O ADV,32
4019,/,O PUNCT,40
4019,forward,O ADV,32
4019,shock,O NOUN,35
4019,/,O PUNCT,40
4019,possible,O ADJ,30
4019,collision,O NOUN,35
4019,",",O PUNCT,40
4019,aircraft,O NOUN,35
4019,is,O AUX,33
4019,pitching,O VERB,42
4019,/,O PUNCT,40
4019,rolling,O VERB,42
4019,sharply,O ADV,32
4019,forward,O ADV,32
4019,/,O PUNCT,40
4019,backwards,O ADV,32
4019,/,O PUNCT,40
4019,left,O NOUN,35
4019,/,O PUNCT,40
4019,right,O NOUN,35
4019,"""",O PUNCT,40
4020,Downlink,B-COMPONENT NOUN,4
4020,data,O NOUN,35
4020,connection,O NOUN,35
4020,lost,O VERB,42
4020,for,O ADP,31
4020,nnn,O X,43
4020,seconds,O NUM,36
4021,Error,B-ISSUE NOUN,10
4021,:,O PUNCT,40
4021,Course,B-STATE NOUN,18
4021,angle,O NOUN,35
4021,control,I-COMPONENT NOUN,24
4021,error,O NOUN,35
4021,.,O PUNCT,40
4021,Please,O INTJ,34
4021,ensure,O VERB,42
4021,the,O PRON,38
4021,propellers,O NOUN,35
4021,are,O AUX,33
4021,installed,I-ACTION ADP,21
4021,on,O PART,37
4021,the,O PRON,38
4021,correct,O ADJ,30
4021,motors,O NOUN,35
4022,Exiting,B-ACTION VERB,2
4022,GPS,O NOUN,35
4022,mode,O NOUN,35
4022,:,O PUNCT,40
4022,Unknown,B-STATE ADJ,16
4022,Error,B-ISSUE NOUN,10
4023,Flight,B-ACTION NOUN,0
4023,Mode,B-PARAMETER NOUN,14
4023,Set,B-ACTION VERB,2
4023,to,O ADP,31
4023,Attitude,B-PARAMETER NOUN,14
4023,/,O PUNCT,40
4023,Atti,B-STATE NOUN,18
4023,Set,B-ACTION VERB,2
4023,the,O PRON,38
4023,Flight,B-ACTION NOUN,0
4023,Mode,B-PARAMETER NOUN,14
4023,to,O ADP,31
4023,P,O PRON,38
4023,-,O PUNCT,40
4023,mode,O NOUN,35
4023,/,O PUNCT,40
4023,GPS,O NOUN,35
4023,to,O ADP,31
4023,ensure,O VERB,42
4023,flight,O NOUN,35
4023,safety,O NOUN,35
4023,/,O PUNCT,40
4023,fly,O VERB,42
4023,safe,O ADJ,30
4024,GEO,B-STATE PROPN,19
4024,:,O PUNCT,40
4024,You,O PRON,38
4024,are,O AUX,33
4024,in,O ADP,31
4024,a,O PART,37
