sentence_ID,words,labels
3449,Lower,O ADJ
3449,altitude,O NOUN
3449,immediately,O ADV
3449,and,O SCONJ
3449,return,O VERB
3449,to,O ADP
3449,home,O NOUN
3449,manually,O ADV
3449,(,O PUNCT
3449,Code,O NOUN
3449,:,O PUNCT
3449,30149,O NUM
3449,),O PUNCT
3450,Subject,B-PARAMETER NOUN
3450,lost,O VERB
3450,.,O PUNCT
3450,Reselect,B-ACTION VERB
3450,subject,B-PARAMETER NOUN
3450,(,O PUNCT
3450,Code,O NOUN
3450,:,O PUNCT
3450,800018,O NUM
3450,),O PUNCT
3451,Unable,O ADJ
3451,to,O ADP
3451,take,O VERB
3451,off,O PART
3451,(,O PUNCT
3451,Code,O NOUN
3451,:,O PUNCT
3451,30064,O NUM
3451,),O PUNCT
3452,Unable,O ADJ
3452,to,O ADP
3452,take,O VERB
3452,off,O PART
3452,in,O ADP
3452,low,O ADJ
3452,light,B-PARAMETER NOUN
3452,environment,B-STATE NOUN
3452,.,O PUNCT
3452,Ensure,B-ACTION VERB
3452,there,O PRON
3452,are,O AUX
3452,no,O PART
3452,metal,O ADJ
3452,and,O SCONJ
3452,magnetic,O ADJ
3452,objects,O NOUN
3452,near,O ADP
3452,the,O PRON
3452,aircraft,O NOUN
3452,and,O SCONJ
3452,calibrate,O VERB
3452,compass,O NOUN
3452,(,O PUNCT
3452,Code,O NOUN
3452,:,O PUNCT
3452,30096,O NUM
3452,),O PUNCT
3453,Vision,B-COMPONENT NOUN
3453,sensor,O NOUN
3453,error,O NOUN
3453,.,O PUNCT
3453,Contact,B-ACTION NOUN
3453,DJI,B-PARAMETER PROPN
3453,Support,B-FUNCTION NOUN
3453,for,O ADP
3453,assistance,O NOUN
3453,(,O PUNCT
3453,Code,O NOUN
3453,:,O PUNCT
3453,180030,O NUM
3453,),O PUNCT
3454,Vision,B-COMPONENT NOUN
3454,sensor,O NOUN
3454,error,O NOUN
3454,.,O PUNCT
3454,Contact,B-ACTION NOUN
3454,DJI,B-PARAMETER PROPN
3454,Support,B-FUNCTION NOUN
3454,for,O ADP
3454,assistance,O NOUN
3454,(,O PUNCT
3454,Code,O NOUN
3454,:,O PUNCT
3454,180031,O NUM
3454,),O PUNCT
3455,Visual,B-COMPONENT NOUN
3455,positioning,I-ACTION VERB
3455,inaccurate,B-ISSUE ADJ
3455,.,O PUNCT
3455,Fly,B-ACTION VERB
3455,with,O ADP
3455,caution,O NOUN
3455,(,O PUNCT
3455,Code,O NOUN
3455,:,O PUNCT
3455,180032,O NUM
3455,),O PUNCT
3456,Weak,O ADJ
3456,signal,O NOUN
3456,.,O PUNCT
3456,Adjust,I-ACTION VERB
3456,antennas,O NOUN
3456,(,O PUNCT
3456,Code,O NOUN
3456,:,O PUNCT
3456,80016,O NUM
3456,),O PUNCT
3457,Weak,O ADJ
3457,signal,O NOUN
3457,.,O PUNCT
3457,Make,O VERB
3457,sure,O ADJ
3457,the,O PRON
3457,remote,O ADJ
3457,controller,O NOUN
3457,is,O AUX
3457,facing,B-ACTION VERB
3457,aircraft,O NOUN
3457,and,O SCONJ
3457,avoid,I-ACTION VERB
3457,blocking,I-ACTION VERB
3457,the,O PRON
3457,signal,O NOUN
3457,(,O PUNCT
3457,Code,O NOUN
3457,:,O PUNCT
3457,80016,O NUM
3457,),O PUNCT
3458,Aircraft,O NOUN
3458,is,O AUX
3458,returning,O VERB
3458,to,O ADP
3458,the,O PRON
3458,Home,B-COMPONENT NOUN
3458,Point,B-STATE NOUN
3458,.,O PUNCT
3458,Minimum,B-STATE ADJ
3458,RTH,B-STATE PROPN
3458,Altitude,B-PARAMETER NOUN
3458,is,O AUX
3458,nnn,O X
3458,.,O PUNCT
3458,You,O PRON
3458,can,O AUX
3458,reset,I-ACTION VERB
3458,the,O PRON
3458,RTH,B-STATE PROPN
3458,Altitude,B-PARAMETER NOUN
3458,in,O ADP
3458,Remote,B-COMPONENT ADJ
3458,Controller,B-COMPONENT NOUN
3458,Settings,B-COMPONENT NOUN
3458,after,O ADP
3458,cancelling,I-ACTION VERB
3458,RTH,B-STATE PROPN
3458,if,O SCONJ
3458,necessary,O ADJ
3459,Compass,B-COMPONENT NOUN
3459,Error,B-ISSUE NOUN
3460,Data,B-PARAMETER PROPN
3460,Recorder,B-COMPONENT NOUN
3460,File,O NOUN
3460,Index,O NOUN
3460,is,O AUX
3460,nnn,O X
3461,"""",O PUNCT
3461,Detected,O VERB
3461,side,O NOUN
3461,/,O PUNCT
3461,backward,O ADV
3461,/,O PUNCT
3461,forward,O ADV
3461,shock,O NOUN
3461,/,O PUNCT
3461,possible,O ADJ
3461,collision,O NOUN
3461,",",O PUNCT
3461,aircraft,O NOUN
3461,is,O AUX
3461,pitching,O VERB
3461,/,O PUNCT
3461,rolling,O VERB
3461,sharply,O ADV
3461,forward,O ADV
3461,/,O PUNCT
3461,backwards,O ADV
3461,/,O PUNCT
3461,left,O NOUN
3461,/,O PUNCT
3461,right,O NOUN
3461,"""",O PUNCT
3462,Downlink,B-COMPONENT NOUN
3462,data,O NOUN
3462,connection,O NOUN
3462,lost,O VERB
3462,for,O ADP
3462,nnn,O X
3462,seconds,O NUM
3463,GEO,B-STATE PROPN
3463,:,O PUNCT
3463,You,O PRON
3463,are,O AUX
3463,in,O ADP
3463,a,O PART
3463,Warning,B-ISSUE NOUN
3463,Zone,B-COMPONENT NOUN
3463,(,O PUNCT
3463,Airport,O NOUN
3463,Class,B-PARAMETER NOUN
3463,Airspace,B-COMPONENT NOUN
3463,Unpaved,B-STATE ADJ
3463,Airports,O NOUN
3463,Power,B-PARAMETER NOUN
3463,Plant,B-COMPONENT NOUN
3463,),O PUNCT
3463,.,O PUNCT
3463,Fly,B-ACTION VERB
3463,with,O ADP
3463,caution,O NOUN
3464,Motor,B-COMPONENT NOUN
3464,is,O AUX
3464,Blocked,B-ISSUE VERB
3465,Not,O ADV
3465,Enough,B-ISSUE ADJ
3465,Force,B-PARAMETER NOUN
3465,/,O PUNCT
3465,ESC,B-STATE PROPN
3465,Error,B-ISSUE NOUN
3466,Propeller,B-COMPONENT NOUN
3466,Fell,B-ACTION VERB
3466,Off,O PART
3467,Setting,B-FUNCTION NOUN
3467,new,O ADJ
3467,Maximum,O ADJ
3467,Flight,B-ACTION NOUN
3467,Altitude,B-PARAMETER NOUN
3467,to,O ADP
3467,nnn,O X
3467,(,O PUNCT
3467,nnn,O X
3467,),O PUNCT
3468,Setting,B-FUNCTION NOUN
3468,new,O ADJ
3468,Return,B-ACTION VERB
3468,-,O PUNCT
3468,To,O ADP
3468,-,O PUNCT
3468,Home,B-COMPONENT NOUN
3468,altitude,O NOUN
3468,to,O ADP
3468,nnn,O X
3468,(,O PUNCT
3468,nnn,O X
3468,),O PUNCT
3469,The,O PRON
3469,remaining,I-STATE VERB
3469,battery,O NOUN
3469,is,O AUX
3469,only,O ADV
3469,enough,B-ISSUE ADJ
3469,for,O ADP
3469,RTH,B-STATE PROPN
3469,.,O PUNCT
3469,Return,B-ACTION VERB
3469,home,O NOUN
3469,now,O ADV
3470,AE,O PROPN
3470,Locked,I-STATE VERB
3470,.,O PUNCT
3470,Metering,I-ACTION VERB
3470,disabled,O ADJ
3471,"""",O PUNCT
3471,Aircraft,O NOUN
3471,is,O AUX
3471,in,O ADP
3471,Attitude,B-PARAMETER NOUN
3471,mode,O NOUN
3471,",",O PUNCT
3471,so,O SCONJ
3471,that,O SCONJ
3471,it,O PRON
3471,will,O AUX
3471,not,O ADV
3471,hover,O VERB
3471,.,O PUNCT
3471,Please,O INTJ
3471,fly,O VERB
3471,with,O ADP
3471,caution,O NOUN
3471,"""",O PUNCT
3472,Arrived,I-ACTION VERB
3472,at,O ADP
3472,End,B-FUNCTION VERB
3472,Point,B-STATE NOUN
3473,At,O ADP
3473,least,B-STATE ADJ
3473,two,O NUM
3473,Waypoints,B-COMPONENT NOUN
3473,are,O AUX
3473,needed,I-ACTION VERB
3474,Battery,B-COMPONENT NOUN
3474,temperature,O NOUN
3474,is,O AUX
3474,below,O ADP
3474,15,O NUM
3474,degrees,B-PARAMETER NOUN
3474,Celsius,B-PARAMETER PROPN
3474,.,O PUNCT
3474,Warm,B-STATE ADJ
3474,up,O ADV
3474,the,O PRON
3474,battery,O NOUN
3474,temperature,O NOUN
3474,to,O ADP
3474,above,O ADP
3474,25,O NUM
3474,degree,B-PARAMETER NOUN
3474,Celsius,B-PARAMETER PROPN
3474,to,O ADP
3474,ensure,O VERB
3474,a,O PART
3474,safe,O ADJ
3474,flight,O NOUN
3475,Battery,B-COMPONENT NOUN
3475,:,O PUNCT
3475,Battery,B-COMPONENT NOUN
3475,Error,B-ISSUE NOUN
3475,.,O PUNCT
3475,Return,B-ACTION VERB
3475,home,O NOUN
3475,and,O SCONJ
3475,land,O VERB
3475,soon,O ADV
3475,.,O PUNCT
3475,View,B-COMPONENT NOUN
3475,the,O PRON
3475,checklist,O NOUN
3475,after,O ADP
3475,landing,O NOUN
3476,Cancel,I-ACTION VERB
3476,Landing,B-ACTION NOUN
3476,Failed,B-ISSUE VERB
3477,Cancel,I-ACTION VERB
3477,Return,B-ACTION VERB
3477,-,O PUNCT
3477,to,O ADP
3477,-,O PUNCT
3477,Home,B-COMPONENT NOUN
3477,Failed,B-ISSUE VERB
3478,Compass,B-COMPONENT NOUN
3478,Error,B-ISSUE NOUN
3479,Compass,B-COMPONENT NOUN
3479,Error,B-ISSUE NOUN
3479,.,O PUNCT
3479,Magnetic,O ADJ
3479,Filed,I-ACTION VERB
3479,Interference,O NOUN
3479,.,O PUNCT
3479,Exit,B-ACTION NOUN
3479,P,O PRON
3479,-,O PUNCT
3479,GPS,O NOUN
3479,Mode,B-PARAMETER NOUN
3480,Critically,O ADV
3480,Low,O ADJ
3480,Battery,B-COMPONENT NOUN
3480,.,O PUNCT
3480,Aircraft,O NOUN
3480,Landing,B-ACTION NOUN
3481,Critically,O ADV
3481,low,O ADJ
3481,power,O NOUN
3481,.,O PUNCT
3481,Aircraft,O NOUN
3481,is,O AUX
3481,landing,O NOUN
3482,Critically,O ADV
3482,Low,O ADJ
3482,Voltage,B-PARAMETER NOUN
3482,.,O PUNCT
3482,Aircraft,O NOUN
3482,will,O AUX
3482,land,O VERB
3483,Data,B-PARAMETER PROPN
3483,Recorder,B-COMPONENT NOUN
3483,File,O NOUN
3483,Index,O NOUN
3483,is,O AUX
3483,nnn,O X
3484,"""",O PUNCT
3484,Detected,O VERB
3484,side,O NOUN
3484,/,O PUNCT
3484,backward,O ADV
3484,/,O PUNCT
3484,forward,O ADV
3484,shock,O NOUN
3484,/,O PUNCT
3484,possible,O ADJ
3484,collision,O NOUN
3484,",",O PUNCT
3484,aircraft,O NOUN
3484,is,O AUX
3484,pitching,O VERB
3484,/,O PUNCT
3484,rolling,O VERB
3484,sharply,O ADV
3484,forward,O ADV
3484,/,O PUNCT
3484,backwards,O ADV
3484,/,O PUNCT
3484,left,O NOUN
3484,/,O PUNCT
3484,right,O NOUN
3484,"""",O PUNCT
3485,Downlink,B-COMPONENT NOUN
3485,data,O NOUN
3485,connection,O NOUN
3485,lost,O VERB
3485,for,O ADP
3485,nnn,O X
3485,seconds,O NUM
3486,Flight,B-ACTION NOUN
3486,Mode,B-PARAMETER NOUN
3486,Set,B-ACTION VERB
3486,to,O ADP
3486,Attitude,B-PARAMETER NOUN
3486,/,O PUNCT
3486,Atti,B-STATE NOUN
3486,Set,B-ACTION VERB
3486,the,O PRON
3486,Flight,B-ACTION NOUN
3486,Mode,B-PARAMETER NOUN
3486,to,O ADP
3486,P,O PRON
3486,-,O PUNCT
3486,mode,O NOUN
3486,/,O PUNCT
3486,GPS,O NOUN
3486,to,O ADP
3486,ensure,O VERB
3486,flight,O NOUN
3486,safety,O NOUN
3486,/,O PUNCT
3486,fly,O VERB
3486,safe,O ADJ
3487,GEO,B-STATE PROPN
3487,:,O PUNCT
3487,You,O PRON
3487,are,O AUX
3487,in,O ADP
3487,a,O PART
3487,Warning,B-ISSUE NOUN
3487,Zone,B-COMPONENT NOUN
3487,(,O PUNCT
3487,Airport,O NOUN
3487,Class,B-PARAMETER NOUN
3487,Airspace,B-COMPONENT NOUN
3487,Unpaved,B-STATE ADJ
3487,Airports,O NOUN
3487,Power,B-PARAMETER NOUN
3487,Plant,B-COMPONENT NOUN
3487,),O PUNCT
3487,.,O PUNCT
3487,Fly,B-ACTION VERB
3487,with,O ADP
3487,caution,O NOUN
3488,Home,B-COMPONENT NOUN
3488,Point,B-STATE NOUN
3488,Recorded,B-FUNCTION VERB
3489,Landing,B-ACTION NOUN
3489,Canceled,I-ACTION VERB
3490,"""",O PUNCT
3490,Low,O ADJ
3490,power,O NOUN
3490,",",O PUNCT
3490,please,O INTJ
3490,replace,I-ACTION VERB
3490,the,O PRON
3490,battery,O NOUN
3490,"""",O PUNCT
3491,Maximum,O ADJ
3491,Flight,B-ACTION NOUN
3491,Altitude,B-PARAMETER NOUN
3491,Reached,B-ISSUE VERB
3491,.,O PUNCT
3491,Adjust,I-ACTION VERB
3491,altitude,O NOUN
3491,in,O ADP
3491,MC,B-PARAMETER PROPN
3491,Settings,B-COMPONENT NOUN
3491,if,O SCONJ
3491,required,I-ACTION VERB
3492,Mobile,B-COMPONENT ADJ
3492,device,B-COMPONENT NOUN
3492,CPU,B-PARAMETER PROPN
3492,fully,O ADV
3492,loaded,I-ACTION VERB
3492,.,O PUNCT
3492,Related,B-FUNCTION ADJ
3492,performance,O NOUN
3492,will,O AUX
3492,be,O AUX
3492,affected,O ADJ
3493,Not,O ADV
3493,Enough,B-ISSUE ADJ
3493,Force,B-PARAMETER NOUN
3493,/,O PUNCT
3493,ESC,B-STATE PROPN
3493,Error,B-ISSUE NOUN
3494,Return,B-ACTION VERB
3494,-,O PUNCT
3494,to,O ADP
3494,-,O PUNCT
3494,Home,B-COMPONENT NOUN
3494,Altitude,B-PARAMETER NOUN
3494,:,O PUNCT
3494,nnn,O X
3495,Returning,B-ACTION VERB
3495,Home,B-COMPONENT NOUN
3496,Setting,B-FUNCTION NOUN
3496,new,O ADJ
3496,Maximum,O ADJ
3496,Flight,B-ACTION NOUN
3496,Altitude,B-PARAMETER NOUN
3496,to,O ADP
3496,nnn,O X
3496,(,O PUNCT
3496,nnn,O X
3496,),O PUNCT
3497,Setting,B-FUNCTION NOUN
3497,new,O ADJ
3497,Return,B-ACTION VERB
3497,-,O PUNCT
3497,To,O ADP
3497,-,O PUNCT
3497,Home,B-COMPONENT NOUN
3497,altitude,O NOUN
3497,to,O ADP
3497,nnn,O X
3497,(,O PUNCT
3497,nnn,O X
3497,),O PUNCT
3498,Signal,B-COMPONENT NOUN
3498,Lost,B-ISSUE VERB
3498,.,O PUNCT
3498,Aircraft,O NOUN
3498,returning,O VERB
3498,to,O ADP
3498,Home,B-COMPONENT NOUN
3498,Point,B-STATE NOUN
3499,Strong,B-STATE ADJ
3499,wireless,B-COMPONENT NOUN
3499,interference,O NOUN
3499,.,O PUNCT
3499,Please,O INTJ
3499,fly,O VERB
3499,with,O ADP
3499,caution,O NOUN
3500,Taking,B-ACTION VERB
3500,off,O PART
3501,Warning,B-ISSUE NOUN
3501,:,O PUNCT
3501,Battery,B-COMPONENT NOUN
3501,Temperature,B-PARAMETER NOUN
3501,Below,O ADP
3501,15,O NUM
3501,°,B-PARAMETER NOUN
3501,C,B-PARAMETER PROPN
3501,(,O PUNCT
3501,59F,O NUM
3501,),O PUNCT
3501,.,O PUNCT
3501,Warm,B-STATE ADJ
3501,battery,O NOUN
3501,to,O ADP
3501,above,O ADP
3501,25,O NUM
3501,°,B-PARAMETER NOUN
3501,C,B-PARAMETER PROPN
3501,(,O PUNCT
3501,77F,O NUM
3501,),O PUNCT
3501,before,O ADP
3501,flying,O VERB
3502,Warning,B-ISSUE NOUN
3502,:,O PUNCT
3502,Max,O ADJ
3502,Flight,B-ACTION NOUN
3502,Altitude,B-PARAMETER NOUN
3502,Reached,B-ISSUE VERB
3502,.,O PUNCT
3502,Adjust,I-ACTION VERB
3502,in,O ADP
3502,Main,O ADJ
3502,Controller,B-COMPONENT NOUN
3502,Settings,B-COMPONENT NOUN
3502,if,O SCONJ
3502,necessary,O ADJ
3503,Warning,B-ISSUE NOUN
3503,:,O PUNCT
3503,Motor,B-COMPONENT NOUN
3503,Overloaded,I-STATE VERB
3503,.,O PUNCT
3503,Aircraft,O NOUN
3503,will,O AUX
3503,decelerate,I-ACTION VERB
3503,to,O ADP
3503,ensure,O VERB
3503,safety,O NOUN
3504,Yaw,B-COMPONENT NOUN
3504,Error,B-ISSUE NOUN
3505,Accelerator,O NOUN
3505,is,O AUX
3505,Over,O ADP
3505,Range,B-PARAMETER NOUN
3506,AE,O PROPN
3506,Locked,I-STATE VERB
3506,.,O PUNCT
3506,Metering,I-ACTION VERB
3506,disabled,O ADJ
3507,"""",O PUNCT
3507,Aircraft,O NOUN
3507,is,O AUX
3507,in,O ADP
3507,Attitude,B-PARAMETER NOUN
3507,mode,O NOUN
3507,",",O PUNCT
3507,so,O SCONJ
3507,that,O SCONJ
3507,it,O PRON
3507,will,O AUX
3507,not,O ADV
3507,hover,O VERB
3507,.,O PUNCT
3507,Please,O INTJ
3507,fly,O VERB
3507,with,O ADP
3507,caution,O NOUN
3507,"""",O PUNCT
3508,Aircraft,O NOUN
3508,is,O AUX
3508,returning,O VERB
3508,to,O ADP
3508,the,O PRON
3508,Home,B-COMPONENT NOUN
3508,Point,B-STATE NOUN
3508,.,O PUNCT
3508,Minimum,B-STATE ADJ
3508,RTH,B-STATE PROPN
3508,Altitude,B-PARAMETER NOUN
3508,is,O AUX
3508,nnn,O X
3508,.,O PUNCT
3508,You,O PRON
3508,can,O AUX
3508,reset,I-ACTION VERB
3508,the,O PRON
3508,RTH,B-STATE PROPN
3508,Altitude,B-PARAMETER NOUN
3508,in,O ADP
3508,Remote,B-COMPONENT ADJ
3508,Controller,B-COMPONENT NOUN
3508,Settings,B-COMPONENT NOUN
3508,after,O ADP
3508,cancelling,I-ACTION VERB
3508,RTH,B-STATE PROPN
3508,if,O SCONJ
3508,necessary,O ADJ
3509,Aircraft,O NOUN
3509,is,O AUX
3509,returning,O VERB
3509,to,O ADP
3509,the,O PRON
3509,Home,B-COMPONENT NOUN
3509,Point,B-STATE NOUN
3509,.,O PUNCT
3509,RTH,B-STATE PROPN
3509,Altitude,B-PARAMETER NOUN
3509,is,O AUX
3509,nnn,O X
3509,.,O PUNCT
3509,You,O PRON
3509,can,O AUX
3509,reset,I-ACTION VERB
3509,the,O PRON
3509,RTH,B-STATE PROPN
3509,Altitude,B-PARAMETER NOUN
3509,in,O ADP
3509,Remote,B-COMPONENT ADJ
3509,Controller,B-COMPONENT NOUN
3509,Settings,B-COMPONENT NOUN
3509,after,O ADP
3509,cancelling,I-ACTION VERB
3509,RTH,B-STATE PROPN
3509,if,O SCONJ
3509,necessary,O ADJ
3510,Aircraft,O NOUN
3510,is,O AUX
3510,returning,O VERB
3510,to,O ADP
3510,the,O PRON
3510,starting,I-ACTION VERB
3510,point,B-STATE NOUN
3511,Aircraft,O NOUN
3511,is,O AUX
3511,too,O ADV
3511,far,O ADV
3511,away,O ADV
3512,Aircraft,O NOUN
3512,switched,I-STATE VERB
3512,to,O ADP
3512,ATTI,O PROPN
3512,mode,O NOUN
3513,Altitude,B-PARAMETER NOUN
3513,Less,O ADV
3513,than,O ADP
3513,nnn,O X
3513,.,O PUNCT
3513,Can,O AUX
3513,not,O ADV
3513,enable,I-ACTION VERB
3513,Follow,I-ACTION VERB
3513,Me,O PRON
3513,Mode,B-PARAMETER NOUN
3514,Arrived,I-ACTION VERB
3514,at,O ADP
3514,End,B-FUNCTION VERB
3514,Point,B-STATE NOUN
3515,At,O ADP
3515,least,B-STATE ADJ
3515,two,O NUM
3515,Waypoints,B-COMPONENT NOUN
3515,are,O AUX
3515,needed,I-ACTION VERB
3516,Barometer,B-COMPONENT NOUN
3516,Dead,O ADJ
3516,in,O ADP
3516,Air,O NOUN
3517,Battery,B-COMPONENT NOUN
3517,temperature,O NOUN
3517,is,O AUX
3517,below,O ADP
3517,15,O NUM
3517,degrees,B-PARAMETER NOUN
3517,Celsius,B-PARAMETER PROPN
3517,.,O PUNCT
3517,Warm,B-STATE ADJ
3517,up,O ADV
3517,the,O PRON
3517,battery,O NOUN
3517,temperature,O NOUN
3517,to,O ADP
3517,above,O ADP
3517,25,O NUM
3517,degree,B-PARAMETER NOUN
3517,Celsius,B-PARAMETER PROPN
3517,to,O ADP
3517,ensure,O VERB
3517,a,O PART
3517,safe,O ADJ
3517,flight,O NOUN
3518,Battery,B-COMPONENT NOUN
3518,:,O PUNCT
3518,Battery,B-COMPONENT NOUN
3518,Error,B-ISSUE NOUN
3518,.,O PUNCT
3518,Return,B-ACTION VERB
3518,home,O NOUN
3518,and,O SCONJ
3518,land,O VERB
3518,soon,O ADV
3518,.,O PUNCT
3518,View,B-COMPONENT NOUN
3518,the,O PRON
3518,checklist,O NOUN
3518,after,O ADP
3518,landing,O NOUN
3519,Battery,B-COMPONENT NOUN
3519,:,O PUNCT
3519,Overcurrent,B-COMPONENT NOUN
3519,During,O ADP
3519,Discharge,B-ACTION VERB
3520,Cancel,I-ACTION VERB
3520,Landing,B-ACTION NOUN
3520,Failed,B-ISSUE VERB
3521,Cancel,I-ACTION VERB
3521,Return,B-ACTION VERB
3521,-,O PUNCT
3521,to,O ADP
3521,-,O PUNCT
3521,Home,B-COMPONENT NOUN
3521,Failed,B-ISSUE VERB
3522,Can,O AUX
3522,not,O ADV
3522,enter,I-ACTION VERB
3522,the,O PRON
3522,selected,I-STATE VERB
3522,flight,O NOUN
3522,mode,O NOUN
3522,.,O PUNCT
3522,Try,I-ACTION VERB
3522,again,O ADV
3522,later,O ADV
3523,Compass,B-COMPONENT NOUN
3523,Error,B-ISSUE NOUN
3524,Compass,B-COMPONENT NOUN
3524,Error,B-ISSUE NOUN
3524,.,O PUNCT
3524,Magnetic,O ADJ
3524,Filed,I-ACTION VERB
3524,Interference,O NOUN
3524,.,O PUNCT
3524,Exit,B-ACTION NOUN
3524,P,O PRON
3524,-,O PUNCT
3524,GPS,O NOUN
3524,Mode,B-PARAMETER NOUN
3525,Critical,O ADJ
3525,low,O ADJ
3525,battery,O NOUN
3525,.,O PUNCT
3525,Aircraft,O NOUN
3525,returning,O VERB
3525,to,O ADP
3525,home,O NOUN
3525,(,O PUNCT
3525,Code,O NOUN
3525,:,O PUNCT
3525,30184,O NUM
3525,),O PUNCT
3526,Critically,O ADV
3526,Low,O ADJ
3526,Battery,B-COMPONENT NOUN
3526,.,O PUNCT
3526,Aircraft,O NOUN
3526,Landing,B-ACTION NOUN
3527,Critically,O ADV
3527,low,O ADJ
3527,power,O NOUN
3527,.,O PUNCT
3527,Aircraft,O NOUN
3527,is,O AUX
3527,landing,O NOUN
3528,Critically,O ADV
3528,Low,O ADJ
3528,Voltage,B-PARAMETER NOUN
3528,.,O PUNCT
3528,Aircraft,O NOUN
3528,will,O AUX
3528,land,O VERB
3529,Data,B-PARAMETER PROPN
3529,Recorder,B-COMPONENT NOUN
3529,File,O NOUN
3529,Index,O NOUN
3529,is,O AUX
3529,nnn,O X
3530,"""",O PUNCT
3530,Detected,O VERB
3530,side,O NOUN
3530,/,O PUNCT
3530,backward,O ADV
3530,/,O PUNCT
3530,forward,O ADV
3530,shock,O NOUN
3530,/,O PUNCT
3530,possible,O ADJ
3530,collision,O NOUN
3530,",",O PUNCT
3530,aircraft,O NOUN
3530,is,O AUX
3530,pitching,O VERB
3530,/,O PUNCT
3530,rolling,O VERB
3530,sharply,O ADV
3530,forward,O ADV
3530,/,O PUNCT
3530,backwards,O ADV
3530,/,O PUNCT
3530,left,O NOUN
3530,/,O PUNCT
3530,right,O NOUN
3530,"""",O PUNCT
3531,Downlink,B-COMPONENT NOUN
3531,data,O NOUN
3531,connection,O NOUN
3531,lost,O VERB
3531,for,O ADP
3531,nnn,O X
3531,seconds,O NUM
3532,Drone,B-COMPONENT NOUN
3532,is,O AUX
3532,Vibrating,I-ACTION VERB
3533,Executing,B-ACTION VERB
3533,waypoint,B-COMPONENT NOUN
3533,mission,B-FUNCTION NOUN
3534,Exiting,B-ACTION VERB
3534,GPS,O NOUN
3534,mode,O NOUN
3534,:,O PUNCT
3534,Unknown,B-STATE ADJ
3534,Error,B-ISSUE NOUN
3535,Flight,B-ACTION NOUN
3535,Mode,B-PARAMETER NOUN
3535,Set,B-ACTION VERB
3535,to,O ADP
3535,Attitude,B-PARAMETER NOUN
3535,/,O PUNCT
3535,Atti,B-STATE NOUN
3535,Set,B-ACTION VERB
3535,the,O PRON
3535,Flight,B-ACTION NOUN
3535,Mode,B-PARAMETER NOUN
3535,to,O ADP
3535,P,O PRON
3535,-,O PUNCT
3535,mode,O NOUN
3535,/,O PUNCT
3535,GPS,O NOUN
3535,to,O ADP
3535,ensure,O VERB
3535,flight,O NOUN
3535,safety,O NOUN
3535,/,O PUNCT
3535,fly,O VERB
3535,safe,O ADJ
3536,GEO,B-STATE PROPN
3536,:,O PUNCT
3536,You,O PRON
3536,are,O AUX
3536,in,O ADP
3536,a,O PART
3536,Warning,B-ISSUE NOUN
3536,Zone,B-COMPONENT NOUN
3536,(,O PUNCT
3536,Airport,O NOUN
3536,Class,B-PARAMETER NOUN
3536,Airspace,B-COMPONENT NOUN
3536,Unpaved,B-STATE ADJ
3536,Airports,O NOUN
3536,Power,B-PARAMETER NOUN
3536,Plant,B-COMPONENT NOUN
3536,),O PUNCT
3536,.,O PUNCT
3536,Fly,B-ACTION VERB
3536,with,O ADP
3536,caution,O NOUN
3537,GPS,O NOUN
3537,signal,O NOUN
3537,weak,O ADJ
3537,.,O PUNCT
3537,Hovering,B-ISSUE PROPN
3537,unstable,B-STATE ADJ
3537,.,O PUNCT
3537,Fly,B-ACTION VERB
3537,with,O ADP
3537,caution,O NOUN
3537,(,O PUNCT
3537,Code,O NOUN
3537,:,O PUNCT
3537,30002,O NUM
3537,),O PUNCT
3538,Home,B-COMPONENT NOUN
3538,Point,B-STATE NOUN
3538,Recorded,B-FUNCTION VERB
3539,Homepoint,B-COMPONENT PROPN
3539,updated,I-ACTION VERB
3540,Landing,B-ACTION NOUN
3540,Canceled,I-ACTION VERB
3541,Low,O ADJ
3541,battery,O NOUN
3541,.,O PUNCT
3541,Return,B-ACTION VERB
3541,to,O ADP
3541,home,O NOUN
3541,promptly,O ADV
3541,(,O PUNCT
3541,Code,O NOUN
3541,:,O PUNCT
3541,120732,O NUM
3541,),O PUNCT
3542,Low,O ADJ
3542,battery,O NOUN
3542,.,O PUNCT
3542,Return,B-ACTION VERB
3542,to,O ADP
3542,home,O NOUN
3542,promptly,O ADV
3542,(,O PUNCT
3542,Code,O NOUN
3542,:,O PUNCT
3542,30183,O NUM
3542,),O PUNCT
3543,"""",O PUNCT
3543,Low,O ADJ
3543,power,O NOUN
3543,",",O PUNCT
3543,please,O INTJ
3543,replace,I-ACTION VERB
3543,the,O PRON
3543,battery,O NOUN
3543,"""",O PUNCT
3544,Maximum,O ADJ
3544,Flight,B-ACTION NOUN
3544,Altitude,B-PARAMETER NOUN
3544,Reached,B-ISSUE VERB
3544,.,O PUNCT
3544,Adjust,I-ACTION VERB
3544,altitude,O NOUN
3544,in,O ADP
3544,MC,B-PARAMETER PROPN
3544,Settings,B-COMPONENT NOUN
3544,if,O SCONJ
3544,required,I-ACTION VERB
3545,Mobile,B-COMPONENT ADJ
3545,device,B-COMPONENT NOUN
3545,CPU,B-PARAMETER PROPN
3545,fully,O ADV
3545,loaded,I-ACTION VERB
3545,.,O PUNCT
3545,Related,B-FUNCTION ADJ
3545,performance,O NOUN
3545,will,O AUX
3545,be,O AUX
3545,affected,O ADJ
