Unnamed: 0,sentence_ID,words,labels
51556,4317,the,O PRON
51557,4317,boundary,I-PARAMETER NOUN
51558,4317,of,O ADP
51559,4317,an,O PRON
51560,4317,Altitude,B-PARAMETER NOUN
51561,4317,Zone,B-COMPONENT NOUN
51562,4317,.,O PUNCT
51563,4317,Please,O INTJ
51564,4317,fly,O VERB
51565,4317,away,O ADV
51566,4317,or,O CCONJ
51567,4317,land,O VERB
51568,4317,with,O ADP
51569,4317,caution,O NOUN
51570,4318,Your,O PRON
51571,4318,aircraft,O NOUN
51572,4318,is,O AUX
51573,4318,at,O ADP
51574,4318,the,O PRON
51575,4318,boundary,I-PARAMETER NOUN
51576,4318,of,O ADP
51577,4318,an,O PRON
51578,4318,Authorization,B-ISSUE NOUN
51579,4318,Zone,B-COMPONENT NOUN
51580,4318,.,O PUNCT
51581,4318,Please,O INTJ
51582,4318,fly,O VERB
51583,4318,away,O ADV
51584,4318,with,O ADP
51585,4318,caution,O NOUN
51586,4319,Your,O PRON
51587,4319,aircraft,O NOUN
51588,4319,is,O AUX
51589,4319,flying,O VERB
51590,4319,in,O ADP
51591,4319,an,O PRON
51592,4319,Altitude,B-PARAMETER NOUN
51593,4319,Zone,B-COMPONENT NOUN
51594,4319,(,O PUNCT
51595,4319,nnn,O X
51596,4319,),O PUNCT
51597,4319,.,O PUNCT
51598,4319,Please,O INTJ
51599,4319,fly,O VERB
51600,4319,with,O ADP
51601,4319,caution,O NOUN
51602,4320,Account,O NOUN
51603,4320,not,O ADV
51604,4320,logged,O VERB
51605,4320,in,O ADP
51606,4320,.,O PUNCT
51607,4320,Flight,B-ACTION NOUN
51608,4320,altitude,O NOUN
51609,4320,and,O CCONJ
51610,4320,distance,O NOUN
51611,4320,restricted,O ADJ
51612,4320,to,O ADP
51613,4320,nnn,O X
51614,4320,and,O CCONJ
51615,4320,nnn,O X
51616,4320,.,O PUNCT
51617,4320,Check,B-ACTION VERB
51618,4320,and,O CCONJ
51619,4320,log,O NOUN
51620,4320,in,O ADP
51621,4320,(,O PUNCT
51622,4320,Code,O NOUN
51623,4320,:,O PUNCT
51624,4320,3000003,O NUM
51625,4320,),O PUNCT
51626,4321,Aircraft,O NOUN
51627,4321,battery,O NOUN
51628,4321,level,O NOUN
51629,4321,low,O ADJ
51630,4321,.,O PUNCT
51631,4321,Return,B-ACTION VERB
51632,4321,to,O ADP
51633,4321,home,O NOUN
51634,4321,promptly,O ADV
51635,4321,(,O PUNCT
51636,4321,Code,O NOUN
51637,4321,:,O PUNCT
51638,4321,1B030014,O NUM
51639,4321,),O PUNCT
51640,4322,Aircraft,O NOUN
51641,4322,in,O ADP
51642,4322,Altitude,B-PARAMETER NOUN
51643,4322,Zone,B-COMPONENT NOUN
51644,4322,(,O PUNCT
51645,4322,Altitude,B-PARAMETER NOUN
51646,4322,limit,O NOUN
51647,4322,:,O PUNCT
51648,4322,nnn,O X
51649,4322,),O PUNCT
51650,4322,.,O PUNCT
51651,4322,Fly,B-ACTION VERB
51652,4322,with,O ADP
51653,4322,caution,O NOUN
51654,4322,(,O PUNCT
51655,4322,Code,O NOUN
51656,4322,:,O PUNCT
51657,4322,190012,O NUM
51658,4322,),O PUNCT
51659,4323,Aircraft,O NOUN
51660,4323,in,O ADP
51661,4323,Altitude,B-PARAMETER NOUN
51662,4323,Zone,B-COMPONENT NOUN
51663,4323,(,O PUNCT
51664,4323,nnn,O X
51665,4323,),O PUNCT
51666,4323,.,O PUNCT
51667,4323,Fly,B-ACTION VERB
51668,4323,with,O ADP
51669,4323,caution,O NOUN
51670,4323,(,O PUNCT
51671,4323,Code,O NOUN
51672,4323,:,O PUNCT
51673,4323,190001,O NUM
51674,4323,),O PUNCT
51675,4324,Aircraft,O NOUN
51676,4324,in,O ADP
51677,4324,Altitude,B-PARAMETER NOUN
51678,4324,Zone,B-COMPONENT NOUN
51679,4324,.,O PUNCT
51680,4324,Max,O ADJ
51681,4324,altitude,O NOUN
51682,4324,set,O VERB
51683,4324,to,O ADP
51684,4324,nnn,O X
51685,4324,(,O PUNCT
51686,4324,Code,O NOUN
51687,4324,:,O PUNCT
51688,4324,30015,O NUM
51689,4324,),O PUNCT
51690,4325,Aircraft,O NOUN
51691,4325,in,O ADP
51692,4325,Attitude,B-PARAMETER NOUN
51693,4325,mode,O NOUN
51694,4325,.,O PUNCT
51695,4325,Unable,O ADJ
51696,4325,to,O ADP
51697,4325,hover,O VERB
51698,4325,.,O PUNCT
51699,4325,Fly,B-ACTION VERB
51700,4325,with,O ADP
51701,4325,caution,O NOUN
51702,4325,(,O PUNCT
51703,4325,Code,O NOUN
51704,4325,:,O PUNCT
51705,4325,30004,O NUM
51706,4325,),O PUNCT
51707,4326,Aircraft,O NOUN
51708,4326,in,O ADP
51709,4326,Authorization,B-ISSUE NOUN
51710,4326,Zone,B-COMPONENT NOUN
51711,4326,.,O PUNCT
51712,4326,Exit,B-ACTION NOUN
51713,4326,zone,O NOUN
51714,4326,promptly,O ADV
51715,4326,(,O PUNCT
51716,4326,Code,O NOUN
51717,4326,:,O PUNCT
51718,4326,190004,O NUM
51719,4326,),O PUNCT
51720,4327,Aircraft,O NOUN
51721,4327,in,O ADP
51722,4327,Authorization,B-ISSUE NOUN
51723,4327,Zone,B-COMPONENT NOUN
51724,4327,.,O PUNCT
51725,4327,Unable,O ADJ
51726,4327,to,O ADP
51727,4327,take,O VERB
51728,4327,off,O PART
51729,4327,before,O ADP
51730,4327,unlocking,O VERB
51731,4327,(,O PUNCT
51732,4327,Code,O NOUN
51733,4327,:,O PUNCT
51734,4327,3000005,O NUM
51735,4327,),O PUNCT
51736,4328,Aircraft,O NOUN
51737,4328,in,O ADP
51738,4328,high,O ADJ
51739,4328,interference,O NOUN
51740,4328,environment,B-STATE NOUN
51741,4328,.,O PUNCT
51742,4328,Manually,O ADV
51743,4328,adjust,I-ACTION VERB
51744,4328,flight,O NOUN
51745,4328,route,B-PARAMETER NOUN
51746,4328,or,O CCONJ
51747,4328,return,O VERB
51748,4328,to,O ADP
51749,4328,home,O NOUN
51750,4328,(,O PUNCT
51751,4328,Code,O NOUN
51752,4328,:,O PUNCT
51753,4328,80015,O NUM
51754,4328,),O PUNCT
51755,4329,Aircraft,O NOUN
51756,4329,in,O ADP
51757,4329,Restricted,O ADJ
51758,4329,Zone,B-COMPONENT NOUN
51759,4329,.,O PUNCT
51760,4329,Unable,O ADJ
51761,4329,to,O ADP
51762,4329,take,O VERB
51763,4329,off,O PART
51764,4329,.,O PUNCT
51765,4329,Check,B-ACTION VERB
51766,4329,map,O NOUN
51767,4329,to,O ADP
51768,4329,find,O VERB
51769,4329,Recommended,I-STATE VERB
51770,4329,Zones,B-COMPONENT NOUN
51771,4329,(,O PUNCT
51772,4329,Code,O NOUN
51773,4329,:,O PUNCT
51774,4329,3000006,O NUM
51775,4329,),O PUNCT
51776,4330,Aircraft,O NOUN
51777,4330,not,O ADV
51778,4330,in,O ADP
51779,4330,flight,O NOUN
51780,4330,.,O PUNCT
51781,4330,Vision,B-COMPONENT NOUN
51782,4330,system,O NOUN
51783,4330,and,O CCONJ
51784,4330,obstacle,O NOUN
51785,4330,sensing,O VERB
51786,4330,unavailable,O ADJ
51787,4330,(,O PUNCT
51788,4330,Code,O NOUN
51789,4330,:,O PUNCT
51790,4330,180059,O NUM
51791,4330,),O PUNCT
51792,4331,Aircraft,O NOUN
51793,4331,not,O ADV
51794,4331,in,O ADP
51795,4331,flight,O NOUN
51796,4331,.,O PUNCT
51797,4331,Vision,B-COMPONENT NOUN
51798,4331,systems,O NOUN
51799,4331,and,O CCONJ
51800,4331,obstacle,O NOUN
51801,4331,avoidance,O NOUN
51802,4331,disabled,O ADJ
51803,4331,(,O PUNCT
51804,4331,Code,O NOUN
51805,4331,:,O PUNCT
51806,4331,180059,O NUM
51807,4331,),O PUNCT
51808,4332,Aircraft,O NOUN
51809,4332,pitch,O NOUN
51810,4332,angle,O NOUN
51811,4332,too,O ADV
51812,4332,large,O ADJ
51813,4332,.,O PUNCT
51814,4332,Ensure,B-ACTION VERB
51815,4332,aircraft,O NOUN
51816,4332,is,O AUX
51817,4332,level,O NOUN
51818,4332,before,O ADP
51819,4332,taking,O VERB
51820,4332,off,O PART
51821,4332,(,O PUNCT
51822,4332,Code,O NOUN
51823,4332,:,O PUNCT
51824,4332,30087,O NUM
51825,4332,),O PUNCT
51826,4333,Aircraft,O NOUN
51827,4333,processor,O NOUN
51828,4333,overheated,O ADJ
51829,4333,.,O PUNCT
51830,4333,Automatically,O ADV
51831,4333,returning,O VERB
51832,4333,to,O ADP
51833,4333,home,O NOUN
51834,4333,(,O PUNCT
51835,4333,Code,O NOUN
51836,4333,:,O PUNCT
51837,4333,30185,O NUM
51838,4333,),O PUNCT
51839,4334,Aircraft,O NOUN
51840,4334,unable,O ADJ
51841,4334,to,O ADP
51842,4334,return,O VERB
51843,4334,to,O ADP
51844,4334,home,O NOUN
51845,4334,automatically,O ADV
51846,4334,.,O PUNCT
51847,4334,Lower,O ADJ
51848,4334,altitude,O NOUN
51849,4334,immediately,O ADV
51850,4334,and,O CCONJ
51851,4334,return,O VERB
51852,4334,to,O ADP
51853,4334,home,O NOUN
51854,4334,manually,O ADV
51855,4334,(,O PUNCT
51856,4334,Code,O NOUN
51857,4334,:,O PUNCT
51858,4334,120596,O NUM
51859,4334,),O PUNCT
51860,4335,Aircraft,O NOUN
51861,4335,will,O AUX
51862,4335,automatically,O ADV
51863,4335,descend,I-ACTION VERB
51864,4335,in,O ADP
51865,4335,nnn,O X
51866,4336,Altitude,B-PARAMETER NOUN
51867,4336,Zone,B-COMPONENT NOUN
51868,4336,nnn,O X
51869,4337,Ambient,B-STATE ADJ
51870,4337,light,B-PARAMETER NOUN
51871,4337,too,O ADV
51872,4337,low,O ADJ
51873,4337,.,O PUNCT
51874,4337,Vision,B-COMPONENT NOUN
51875,4337,system,O NOUN
51876,4337,and,O CCONJ
51877,4337,obstacle,O NOUN
51878,4337,sensing,O VERB
51879,4337,unavailable,O ADJ
51880,4337,.,O PUNCT
51881,4337,Fly,B-ACTION VERB
51882,4337,with,O ADP
51883,4337,caution,O NOUN
51884,4337,(,O PUNCT
51885,4337,Code,O NOUN
51886,4337,:,O PUNCT
51887,4337,1A420BC0,O NUM
51888,4337,),O PUNCT
51889,4338,Ambient,B-STATE ADJ
51890,4338,light,B-PARAMETER NOUN
51891,4338,too,O ADV
51892,4338,low,O ADJ
51893,4338,.,O PUNCT
51894,4338,Vision,B-COMPONENT NOUN
51895,4338,system,O NOUN
51896,4338,and,O CCONJ
51897,4338,obstacle,O NOUN
51898,4338,sensing,O VERB
51899,4338,unavailable,O ADJ
51900,4338,.,O PUNCT
51901,4338,Fly,B-ACTION VERB
51902,4338,with,O ADP
51903,4338,caution,O NOUN
51904,4338,(,O PUNCT
51905,4338,Code,O NOUN
51906,4338,:,O PUNCT
51907,4338,1A420BC6,O NUM
51908,4338,),O PUNCT
51909,4339,Barometer,B-COMPONENT NOUN
51910,4339,initialization,O NOUN
51911,4339,failed,O VERB
51912,4339,.,O PUNCT
51913,4339,Restart,B-ACTION VERB
51914,4339,aircraft,O NOUN
51915,4339,(,O PUNCT
51916,4339,Code,O NOUN
51917,4339,:,O PUNCT
51918,4339,30042,O NUM
51919,4339,),O PUNCT
51920,4340,Barometer,B-COMPONENT NOUN
51921,4340,initialization,O NOUN
51922,4340,failed,O VERB
51923,4340,.,O PUNCT
51924,4340,Restart,B-ACTION VERB
51925,4340,aircraft,O NOUN
51926,4340,(,O PUNCT
51927,4340,Code,O NOUN
51928,4340,:,O PUNCT
51929,4340,30047,O NUM
51930,4340,),O PUNCT
51931,4341,Battery,B-COMPONENT NOUN
51932,4341,error,O NOUN
51933,4341,.,O PUNCT
51934,4341,Aircraft,O NOUN
51935,4341,returning,O VERB
51936,4341,to,O ADP
51937,4341,home,O NOUN
51938,4341,automatically,O ADV
51939,4341,(,O PUNCT
51940,4341,Code,O NOUN
51941,4341,:,O PUNCT
51942,4341,110024,O NUM
51943,4341,),O PUNCT
51944,4342,Battery,B-COMPONENT NOUN
51945,4342,level,O NOUN
51946,4342,low,O ADJ
51947,4342,.,O PUNCT
51948,4342,Charge,B-ACTION NOUN
51949,4342,battery,O NOUN
51950,4342,(,O PUNCT
51951,4342,Code,O NOUN
51952,4342,:,O PUNCT
51953,4342,30078,O NUM
51954,4342,),O PUNCT
51955,4343,Battery,B-COMPONENT NOUN
51956,4343,power,O NOUN
51957,4343,limit,O NOUN
51958,4343,will,O AUX
51959,4343,automatically,O ADV
51960,4343,reduce,O VERB
51961,4343,the,O PRON
51962,4343,aircraft,O NOUN
51963,4343,'s,O PUNCT
51964,4343,mobility,O NOUN
51965,4343,to,O ADP
51966,4343,ensure,O VERB
51967,4343,flight,O NOUN
51968,4343,safety,O NOUN
51969,4344,Battery,B-COMPONENT NOUN
51970,4344,power,O NOUN
51971,4344,restricted,O ADJ
51972,4344,.,O PUNCT
51973,4344,Aircraft,O NOUN
51974,4344,performance,O NOUN
51975,4344,decreased,O ADJ
51976,4344,to,O ADP
51977,4344,ensure,O VERB
51978,4344,flight,O NOUN
51979,4344,safety,O NOUN
51980,4344,.,O PUNCT
51981,4344,Return,B-ACTION VERB
51982,4344,to,O ADP
51983,4344,home,O NOUN
51984,4344,promptly,O ADV
51985,4344,(,O PUNCT
51986,4344,Code,O NOUN
51987,4344,:,O PUNCT
51988,4344,110013,O NUM
51989,4344,),O PUNCT
51990,4345,Battery,B-COMPONENT NOUN
51991,4345,temperature,O NOUN
51992,4345,too,O ADV
51993,4345,low,O ADJ
51994,4345,.,O PUNCT
51995,4345,Fly,B-ACTION VERB
51996,4345,with,O ADP
51997,4345,caution,O NOUN
51998,4345,(,O PUNCT
51999,4345,Code,O NOUN
52000,4345,:,O PUNCT
52001,4345,110023,O NUM
52002,4345,),O PUNCT
52003,4346,Battery,B-COMPONENT NOUN
52004,4346,:,O PUNCT
52005,4346,Battery,B-COMPONENT NOUN
52006,4346,Error,B-ISSUE NOUN
52007,4346,.,O PUNCT
52008,4346,Return,B-ACTION VERB
52009,4346,home,O NOUN
52010,4346,and,O CCONJ
52011,4346,land,O VERB
52012,4346,soon,O ADV
52013,4346,.,O PUNCT
52014,4346,View,B-COMPONENT NOUN
52015,4346,the,O PRON
52016,4346,checklist,O NOUN
52017,4346,after,O ADP
52018,4346,landing,O NOUN
52019,4347,Camera,B-COMPONENT NOUN
52020,4347,not,O ADV
52021,4347,calibrated,I-ACTION ADP
52022,4347,.,O PUNCT
52023,4347,Image,B-COMPONENT NOUN
52024,4347,quality,O NOUN
52025,4347,affected,O ADJ
52026,4347,.,O PUNCT
52027,4347,Contact,B-ACTION NOUN
52028,4347,DJI,B-PARAMETER PROPN
52029,4347,Support,B-FUNCTION NOUN
52030,4347,for,O ADP
52031,4347,assistance,O NOUN
52032,4347,(,O PUNCT
52033,4347,Code,O NOUN
52034,4347,:,O PUNCT
52035,4347,10016,O NUM
52036,4347,),O PUNCT
52037,4348,Camera,B-COMPONENT NOUN
52038,4348,RCAM,B-STATE PROPN
52039,4348,not,O ADV
52040,4348,connected,O ADJ
52041,4348,.,O PUNCT
52042,4348,Image,B-COMPONENT NOUN
52043,4348,quality,O NOUN
52044,4348,affected,O ADJ
52045,4348,.,O PUNCT
52046,4348,Contact,B-ACTION NOUN
52047,4348,DJI,B-PARAMETER PROPN
52048,4348,Support,B-FUNCTION NOUN
52049,4348,for,O ADP
52050,4348,assistance,O NOUN
52051,4348,(,O PUNCT
52052,4348,Code,O NOUN
52053,4348,:,O PUNCT
52054,4348,10018,O NUM
52055,4348,),O PUNCT
52056,4349,Check,B-ACTION VERB
52057,4349,whether,O SCONJ
52058,4349,the,O PRON
52059,4349,propellers,O NOUN
52060,4349,are,O AUX
52061,4349,attached,O ADJ
52062,4349,to,O ADP
52063,4349,the,O PRON
52064,4349,correct,O ADJ
52065,4349,motors,O NOUN
52066,4349,based,O ADP
52067,4349,on,O PART
52068,4349,their,O PRON
52069,4349,markings,O NOUN
52070,4349,.,O PUNCT
52071,4349,Incorrect,O ADJ
52072,4349,installation,O NOUN
52073,4349,will,O AUX
52074,4349,cause,O VERB
52075,4349,the,O PRON
52076,4349,aircraft,O NOUN
52077,4349,to,O ADP
52078,4349,roll,O NOUN
52079,4349,over,O ADP
52080,4349,during,O ADP
52081,4349,takeoff,O NOUN
52082,4349,(,O PUNCT
52083,4349,Code,O NOUN
52084,4349,:,O PUNCT
52085,4349,30251,O NUM
52086,4349,),O PUNCT
52087,4350,Compass,B-COMPONENT NOUN
52088,4350,Error,B-ISSUE NOUN
52089,4351,Compass,B-COMPONENT NOUN
52090,4351,error,O NOUN
52091,4351,.,O PUNCT
52092,4351,Ensure,B-ACTION VERB
52093,4351,there,O PRON
52094,4351,are,O AUX
52095,4351,no,O PART
52096,4351,metal,O ADJ
52097,4351,or,O CCONJ
52098,4351,magnetic,O ADJ
52099,4351,objects,O NOUN
52100,4351,near,O ADP
52101,4351,the,O PRON
52102,4351,aircraft,O NOUN
52103,4351,and,O CCONJ
52104,4351,calibrate,O VERB
52105,4351,it,O PRON
52106,4351,before,O ADP
52107,4351,use,O VERB
52108,4351,(,O PUNCT
52109,4351,Code,O NOUN
52110,4351,:,O PUNCT
52111,4351,30060,O NUM
52112,4351,),O PUNCT
52113,4352,Compass,B-COMPONENT NOUN
52114,4352,initialization,O NOUN
52115,4352,failed,O VERB
52116,4352,.,O PUNCT
52117,4352,Restart,B-ACTION VERB
52118,4352,aircraft,O NOUN
52119,4352,(,O PUNCT
52120,4352,Code,O NOUN
52121,4352,:,O PUNCT
52122,4352,30063,O NUM
52123,4352,),O PUNCT
52124,4353,Critical,O ADJ
52125,4353,Low,O ADJ
52126,4353,Battery,B-COMPONENT NOUN
52127,4353,(,O PUNCT
52128,4353,Code,O NOUN
52129,4353,:,O PUNCT
52130,4353,30032,O NUM
52131,4353,),O PUNCT
52132,4354,Critical,O ADJ
52133,4354,Low,O ADJ
52134,4354,Battery,B-COMPONENT NOUN
52135,4354,(,O PUNCT
52136,4354,Code,O NOUN
52137,4354,:,O PUNCT
52138,4354,30183,O NUM
52139,4354,),O PUNCT
52140,4355,Critical,O ADJ
52141,4355,low,O ADJ
52142,4355,battery,O NOUN
52143,4355,voltage,O NOUN
52144,4355,(,O PUNCT
52145,4355,Code,O NOUN
52146,4355,:,O PUNCT
52147,4355,30035,O NUM
52148,4355,),O PUNCT
52149,4356,Critical,O ADJ
52150,4356,low,O ADJ
52151,4356,battery,O NOUN
52152,4356,.,O PUNCT
52153,4356,Aircraft,O NOUN
52154,4356,in,O ADP
52155,4356,Auto,B-ACTION PROPN
52156,4356,Power,B-PARAMETER NOUN
52157,4356,Off,O PART
52158,4356,Protection,B-PARAMETER NOUN
52159,4356,.,O PUNCT
52160,4356,Forced,O ADJ
52161,4356,landing,O NOUN
52162,4356,in,O ADP
52163,4356,progress,O NOUN
52164,4356,(,O PUNCT
52165,4356,Code,O NOUN
52166,4356,:,O PUNCT
52167,4356,110014,O NUM
52168,4356,),O PUNCT
52169,4357,Critical,O ADJ
52170,4357,low,O ADJ
52171,4357,battery,O NOUN
52172,4357,.,O PUNCT
52173,4357,Aircraft,O NOUN
52174,4357,landing,O NOUN
52175,4357,automatically,O ADV
52176,4357,(,O PUNCT
52177,4357,Code,O NOUN
52178,4357,:,O PUNCT
52179,4357,30033,O NUM
52180,4357,),O PUNCT
52181,4358,Critical,O ADJ
52182,4358,low,O ADJ
52183,4358,battery,O NOUN
52184,4358,.,O PUNCT
52185,4358,Aircraft,O NOUN
52186,4358,returning,O VERB
52187,4358,to,O ADP
52188,4358,home,O NOUN
52189,4358,(,O PUNCT
52190,4358,Code,O NOUN
52191,4358,:,O PUNCT
52192,4358,30184,O NUM
52193,4358,),O PUNCT
52194,4359,Critical,O ADJ
52195,4359,low,O ADJ
52196,4359,battery,O NOUN
52197,4359,.,O PUNCT
52198,4359,Recharge,B-ACTION VERB
52199,4359,promptly,O ADV
52200,4359,(,O PUNCT
52201,4359,Code,O NOUN
52202,4359,:,O PUNCT
52203,4359,30077,O NUM
52204,4359,),O PUNCT
52205,4360,Critical,O ADJ
52206,4360,low,O ADJ
52207,4360,battery,O NOUN
52208,4360,.,O PUNCT
52209,4360,Return,B-ACTION VERB
52210,4360,to,O ADP
52211,4360,home,O NOUN
52212,4360,or,O CCONJ
52213,4360,land,O VERB
52214,4360,promptly,O ADV
52215,4361,Critical,O ADJ
52216,4361,low,O ADJ
52217,4361,battery,O NOUN
52218,4361,.,O PUNCT
52219,4361,Unable,O ADJ
52220,4361,to,O ADP
52221,4361,take,O VERB
52222,4361,off,O PART
52223,4361,.,O PUNCT
52224,4361,Recharge,B-ACTION VERB
52225,4361,promptly,O ADV
52226,4361,(,O PUNCT
52227,4361,Code,O NOUN
52228,4361,:,O PUNCT
52229,4361,30032,O NUM
52230,4361,),O PUNCT
52231,4362,Current,B-PARAMETER NOUN
52232,4362,elevation,O NOUN
52233,4362,above,O ADP
52234,4362,nnn,O X
52235,4362,(,O PUNCT
52236,4362,nnn,O X
52237,4362,),O PUNCT
52238,4362,.,O PUNCT
52239,4362,Fly,B-ACTION VERB
52240,4362,with,O ADP
52241,4362,caution,O NOUN
52242,4362,(,O PUNCT
52243,4362,Code,O NOUN
52244,4362,:,O PUNCT
52245,4362,30153,O NUM
52246,4362,),O PUNCT
52247,4363,Current,B-PARAMETER NOUN
52248,4363,elevation,O NOUN
52249,4363,above,O ADP
52250,4363,nnn,O X
52251,4363,.,O PUNCT
52252,4363,Fly,B-ACTION VERB
52253,4363,with,O ADP
52254,4363,caution,O NOUN
52255,4363,(,O PUNCT
52256,4363,Code,O NOUN
52257,4363,:,O PUNCT
52258,4363,30152,O NUM
52259,4363,),O PUNCT
52260,4364,Data,B-PARAMETER PROPN
52261,4364,Recorder,B-COMPONENT NOUN
52262,4364,File,O NOUN
52263,4364,Index,O NOUN
52264,4364,is,O AUX
52265,4364,nnn,O X
52266,4365,"""",O PUNCT
52267,4365,Detected,O VERB
52268,4365,side,O NOUN
52269,4365,/,O PUNCT
52270,4365,backward,O ADV
52271,4365,/,O PUNCT
52272,4365,forward,O ADV
52273,4365,shock,O NOUN
52274,4365,/,O PUNCT
52275,4365,possible,O ADJ
52276,4365,collision,O NOUN
52277,4365,",",O PUNCT
52278,4365,aircraft,O NOUN
52279,4365,is,O AUX
52280,4365,pitching,O VERB
52281,4365,/,O PUNCT
52282,4365,rolling,O VERB
52283,4365,sharply,O ADV
52284,4365,forward,O ADV
52285,4365,/,O PUNCT
52286,4365,backwards,O ADV
52287,4365,/,O PUNCT
52288,4365,left,O NOUN
52289,4365,/,O PUNCT
52290,4365,right,O NOUN
52291,4365,"""",O PUNCT
52292,4366,Disable,B-ACTION VERB
52293,4366,SD,B-PARAMETER PROPN
52294,4366,card,O NOUN
52295,4366,read,O VERB
52296,4366,and,O CCONJ
52297,4366,write,O VERB
52298,4366,protection,O NOUN
52299,4366,or,O CCONJ
52300,4366,change,O VERB
52301,4366,card,O NOUN
52302,4366,(,O PUNCT
52303,4366,Code,O NOUN
52304,4366,:,O PUNCT
52305,4366,10024,O NUM
52306,4366,),O PUNCT
52307,4367,Downlink,B-COMPONENT NOUN
52308,4367,data,O NOUN
52309,4367,connection,O NOUN
52310,4367,lost,O VERB
52311,4367,for,O ADP
52312,4367,nnn,O X
52313,4367,seconds,O NUM
52314,4368,Downward,O ADJ
52315,4368,vision,O NOUN
52316,4368,sensor,O NOUN
52317,4368,error,O NOUN
52318,4368,.,O PUNCT
52319,4368,Contact,B-ACTION NOUN
52320,4368,DJI,B-PARAMETER PROPN
52321,4368,Support,B-FUNCTION NOUN
52322,4368,for,O ADP
52323,4368,assistance,O NOUN
52324,4368,(,O PUNCT
52325,4368,Code,O NOUN
52326,4368,:,O PUNCT
52327,4368,180016,O NUM
52328,4368,),O PUNCT
52329,4369,Downward,O ADJ
52330,4369,vision,O NOUN
52331,4369,sensor,O NOUN
52332,4369,error,O NOUN
52333,4369,.,O PUNCT
52334,4369,Contact,B-ACTION NOUN
52335,4369,DJI,B-PARAMETER PROPN
52336,4369,Support,B-FUNCTION NOUN
52337,4369,for,O ADP
52338,4369,assistance,O NOUN
52339,4369,(,O PUNCT
52340,4369,Code,O NOUN
52341,4369,:,O PUNCT
52342,4369,180017,O NUM
52343,4369,),O PUNCT
52344,4370,Excessive,O ADJ
52345,4370,gimbal,O NOUN
52346,4370,vibration,O NOUN
52347,4370,.,O PUNCT
52348,4370,Check,B-ACTION VERB
52349,4370,whether,O SCONJ
52350,4370,gimbal,O NOUN
52351,4370,can,O AUX
52352,4370,rotate,O VERB
52353,4370,freely,O ADV
52354,4370,(,O PUNCT
52355,4370,Code,O NOUN
52356,4370,:,O PUNCT
52357,4370,40004,O NUM
52358,4370,),O PUNCT
52359,4371,Exiting,B-ACTION VERB
52360,4371,GPS,O NOUN
52361,4371,mode,O NOUN
52362,4371,:,O PUNCT
52363,4371,Unknown,B-STATE ADJ
52364,4371,Error,B-ISSUE NOUN
52365,4372,File,O NOUN
52366,4372,system,O NOUN
52367,4372,error,O NOUN
52368,4372,.,O PUNCT
52369,4372,Change,B-ACTION VERB
52370,4372,SD,B-PARAMETER PROPN
52371,4372,card,O NOUN
52372,4372,(,O PUNCT
52373,4372,Code,O NOUN
52374,4372,:,O PUNCT
52375,4372,10025,O NUM
52376,4372,),O PUNCT
52377,4373,Flight,B-ACTION NOUN
52378,4373,altitude,O NOUN
52379,4373,exceeds,O VERB
52380,4373,nnn,O X
52381,4373,.,O PUNCT
52382,4373,Aircraft,O NOUN
52383,4373,may,O AUX
52384,4373,be,O AUX
52385,4373,in,O ADP
52386,4373,violation,O NOUN
52387,4373,of,O ADP
52388,4373,local,O ADJ
52389,4373,laws,B-ISSUE NOUN
52390,4373,and,O CCONJ
52391,4373,regulations,B-ISSUE NOUN
52392,4373,.,O PUNCT
52393,4373,Check,B-ACTION VERB
52394,4373,and,O CCONJ
52395,4373,make,O VERB
52396,4373,sure,O ADJ
52397,4373,you,O PRON
52398,4373,have,O VERB
52399,4373,obtained,O VERB
52400,4373,proper,O ADJ
52401,4373,authorization,O NOUN
52402,4373,to,O ADP
52403,4373,fly,O VERB
52404,4373,in,O ADP
52405,4373,this,O PRON
52406,4373,airspace,B-COMPONENT NOUN
52407,4373,(,O PUNCT
52408,4373,Code,O NOUN
52409,4373,:,O PUNCT
52410,4373,3000006,O NUM
52411,4373,),O PUNCT
52412,4374,Forward,O ADV
52413,4374,vision,O NOUN
52414,4374,sensor,O NOUN
52415,4374,error,O NOUN
52416,4374,.,O PUNCT
52417,4374,Contact,B-ACTION NOUN
52418,4374,DJI,B-PARAMETER PROPN
52419,4374,Support,B-FUNCTION NOUN
52420,4374,for,O ADP
52421,4374,assistance,O NOUN
52422,4374,(,O PUNCT
52423,4374,Code,O NOUN
52424,4374,:,O PUNCT
52425,4374,180018,O NUM
52426,4374,),O PUNCT
52427,4375,Gimbal,B-COMPONENT NOUN
52428,4375,calibrating,I-COMPONENT VERB
52429,4375,(,O PUNCT
52430,4375,Code,O NOUN
52431,4375,:,O PUNCT
52432,4375,30217,O NUM
52433,4375,),O PUNCT
52434,4376,Gimbal,B-COMPONENT NOUN
52435,4376,calibration,O NOUN
52436,4376,error,O NOUN
52437,4376,.,O PUNCT
52438,4376,Restart,B-ACTION VERB
52439,4376,aircraft,O NOUN
52440,4376,or,O CCONJ
52441,4376,contact,O NOUN
52442,4376,DJI,B-PARAMETER PROPN
52443,4376,Support,B-FUNCTION NOUN
52444,4376,if,O SCONJ
52445,4376,the,O PRON
52446,4376,issue,O NOUN
52447,4376,persists,O VERB
52448,4376,(,O PUNCT
